Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,walk,2946_000.2,67494_67446,SB,  67494.00,      4.00,M862_Orem,M862_Orem,      1.00,     30.00,      3.28,      2.18,         0,      1.10,         0,         0,         0,      2.25,      2.25,         0,         0,         0,         0,         0
All,ok,walk,2946_000.0,67432_67393,SB,  67432.00,      4.00,M862_Orem,M862_Orem,      1.00,     30.00,      0.80,      0.80,         0,         0,         0,         0,         0,      2.01,      2.01,         0,         0,         0,         0,         0
All,ok,walk,2946_000.0,67393_67366,SB,  67393.00,      4.00,M862_Orem,M862_Orem,      1.00,     30.00,      0.30,      0.06,         0,      0.24,         0,         0,         0,      0.35,      0.35,         0,         0,         0,         0,         0
All,ok,walk,0265_002.3,67371_67373,WB,  67371.00,      4.00,M862_Orem,M862_Orem,      1.00,     30.00,      1.88,      0.42,         0,      1.46,         0,         0,         0,     39.15,     13.81,         0,     25.34,         0,         0,         0
All,ok,walk,2974_001.9,67497_67496,EB,  67497.00,      4.00,M862_Orem,M862_Orem,      1.00,     30.00,      0.42,      0.42,         0,         0,         0,         0,         0,      3.88,      2.66,         0,      1.22,         0,         0,         0
All,ok,walk,2974_002.0,67496_67495,EB,  67496.00,      4.00,M862_Orem,M862_Orem,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0
All,ok,walk,2974_002.0,67494_67495,WB,  67494.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      3.28,      2.18,         0,      1.10,         0,         0,         0,      1.13,      0.89,         0,      0.24,         0,         0,         0
All,ok,walk,2974_001.9,67496_67497,WB,  67496.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.23,      0.23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0089_338.0,67497_67447,SB,  67497.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      5.20,      2.81,         0,      2.39,         0,         0,         0,      0.63,      0.63,         0,         0,         0,         0,         0
All,ok,walk,0265_002.3,67371_67366,EB,  67371.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,     11.66,      5.40,         0,      6.26,         0,         0,         0,      4.97,      1.47,         0,      3.50,         0,         0,         0
All,ok,walk,2946_000.0,67393_67432,NB,  67393.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.37,      0.10,         0,      0.27,         0,         0,         0
All,ok,walk,2946_000.2,67432_67446,NB,  67432.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      1.20,      1.20,         0,         0,         0,         0,         0,      0.75,      0.75,         0,         0,         0,         0,         0
All,ok,walk,2946_000.6,67494_67550,NB,  67494.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      2.03,      2.03,         0,         0,         0,         0,         0,      1.13,      0.89,         0,      0.24,         0,         0,         0
All,ok,walk,2946_000.6,67550_67581,NB,  67550.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      1.64,      1.64,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2946_001.1,67581_67629,NB,  67581.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.14,      0.14,         0,         0,         0,         0,         0,      0.17,         0,         0,      0.17,         0,         0,         0
All,ok,walk,2946_001.1,67629_67667,NB,  67629.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      1.90,      1.90,         0,         0,         0,         0,         0,      1.96,      1.78,         0,      0.18,         0,         0,         0
All,ok,walk,2946_001.6,67667_67726,NB,  67667.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.17,      0.17,         0,         0,         0,         0,         0,      4.12,      2.75,         0,      1.37,         0,         0,         0
All,ok,walk,2946_002.2,67771_67823,NB,  67771.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      1.80,      1.80,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,walk,2946_002.2,67823_67880,NB,  67823.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      3.14,      3.14,         0,         0,         0,         0,         0,      3.80,      2.82,         0,      0.98,         0,         0,         0
All,ok,walk,2946_002.7,67880_67958,NB,  67880.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2946_002.7,67958_67989,NB,  67958.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      2.70,      2.70,         0,         0,         0,         0,         0,      2.59,      1.99,         0,      0.60,         0,         0,         0
All,ok,walk,2946_003.6,68054_68061,WB,  68054.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.95,      0.95,         0,         0,         0,         0,         0,      2.24,      0.25,         0,      1.99,         0,         0,         0
All,ok,walk,2946_003.6,68061_68059,WB,  68061.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      1.39,      1.39,         0,         0,         0,         0,         0,      3.28,      3.22,         0,      0.06,         0,         0,         0
All,ok,walk,2946_004.1,68059_68064,WB,  68059.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      4.76,      4.75,         0,         0,         0,         0,      0.01,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,walk,2946_004.1,68064_68067,WB,  68064.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      3.02,      3.01,         0,         0,         0,         0,      0.01,      0.95,      0.79,         0,      0.16,         0,         0,         0
All,ok,walk,2946_004.7,68067_68070,WB,  68067.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      3.43,      3.43,         0,         0,         0,         0,         0,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,walk,2946_004.7,68070_68071,WB,  68070.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      5.22,      5.22,         0,         0,         0,         0,         0,      1.03,      1.03,         0,         0,         0,         0,         0
All,ok,walk,0241_001.2,68069_68068,WB,  68069.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,     16.26,     16.26,         0,         0,         0,         0,         0,      5.68,      5.44,         0,      0.24,         0,         0,         0
All,ok,walk,0241_000.7,68066_68063,WB,  68066.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      2.94,      2.94,         0,         0,         0,         0,         0,      0.50,      0.50,         0,         0,         0,         0,         0
All,ok,walk,0241_000.7,68063_68060,WB,  68063.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      4.38,      4.35,         0,      0.03,         0,         0,         0,      2.07,      2.07,         0,         0,         0,         0,         0
All,ok,walk,3015_003.5,68060_68045,SB,  68060.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      1.04,      0.96,         0,      0.08,         0,         0,         0,      5.02,      5.02,         0,         0,         0,         0,         0
All,ok,walk,3015_003.5,68028_67993,SB,  68028.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,     10.52,      8.05,         0,      2.10,         0,         0,      0.37,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,walk,3015_003.0,67950_67922,SB,  67950.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      9.62,      7.55,         0,      1.87,         0,         0,      0.20,      3.36,      3.36,         0,         0,         0,         0,         0
All,ok,walk,3015_002.4,67865_67855,SB,  67865.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      4.60,      4.60,         0,         0,         0,         0,         0,      2.32,      2.32,         0,         0,         0,         0,         0
All,ok,walk,3015_002.4,67855_67841,SB,  67855.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,     10.85,      7.66,         0,      2.39,         0,         0,      0.80,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,3015_001.9,67786_67731,SB,  67786.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,ok,walk,3015_001.9,67708_67692,SB,  67708.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,     13.88,     10.66,         0,      3.22,         0,         0,         0,      1.55,      1.55,         0,         0,         0,         0,         0
All,ok,walk,3015_001.4,67665_67625,SB,  67665.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,walk,3015_001.4,67625_67604,SB,  67625.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      3.07,      0.82,         0,      2.25,         0,         0,         0,      1.28,      1.28,         0,         0,         0,         0,         0
All,ok,walk,3015_000.9,67604_67559,SB,  67604.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      4.61,      4.61,         0,         0,         0,         0,         0,      0.87,      0.87,         0,         0,         0,         0,         0
All,ok,walk,3015_000.9,67559_67513,SB,  67559.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.31,      0.31,         0,         0,         0,         0,         0,      1.03,      1.03,         0,         0,         0,         0,         0
All,ok,walk,2974_000.0,67516_67517,EB,  67516.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      2.60,      0.14,         0,      2.46,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,MAG_6307,67517_67478,EB,  67517.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.21,      0.21,         0,         0,         0,         0,         0,      0.41,      0.41,         0,         0,         0,         0,         0
All,ok,walk,MAG_6307,67478_67477,EB,  67478.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.11,      0.11,         0,         0,         0,         0,         0,     60.55,     60.55,         0,         0,         0,         0,         0
All,ok,walk,MAG_6307,67472_67456,EB,  67472.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.17,      0.11,         0,      0.06,         0,         0,         0,      0.71,      0.71,         0,         0,         0,         0,         0
All,ok,walk,MAG_6308,67456_67437,SB,  67456.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.10,      0.10,         0,         0,         0,         0,         0,      1.17,      1.17,         0,         0,         0,         0,         0
All,ok,walk,,67421_67396,SB,  67421.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.40,      0.33,         0,      0.07,         0,         0,         0,     16.78,      2.32,         0,     14.46,         0,         0,         0
All,ok,walk,0265_000.0,67407_67405,WB,  67407.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.89,      0.89,         0,         0,         0,         0,         0,      0.77,      0.70,         0,      0.07,         0,         0,         0
All,ok,walk,0114_005.0,67405_63443,NB,  67405.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,      0.21,      0.18,         0,         0,         0,         0,      0.03,      1.50,      1.50,         0,         0,         0,         0,         0
All,ok,walk,UTA_0991,67461_50029,EB,  50029.00,      4.00,M862_Orem,M862_Orem,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      5.42,      4.01,         0,         0,         0,         0,      1.41
All,ok,walk,UTA_0995,50040_69611,EB,  50040.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,     14.11,      3.84,         0,         0,         0,         0,     10.27,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,69612_69630,EB,  69612.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      0.77,      0.77,         0,         0,         0,         0,         0,      1.40,      0.61,         0,         0,         0,         0,      0.79
All,ok,walk,2878_006.2,69602_69614,NB,  69602.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      0.44,      0.44,         0,         0,         0,         0,         0,      3.93,      0.75,         0,         0,         0,         0,      3.18
All,ok,walk,,69649_69650,EB,  69649.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      0.33,      0.33,         0,         0,         0,         0,         0,      5.29,      2.28,         0,         0,         0,         0,      3.01
All,ok,walk,2945_003.0,69696_69713,NB,  69696.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      0.17,      0.17,         0,         0,         0,         0,         0,      1.47,         0,         0,         0,         0,         0,      1.47
All,ok,walk,MAG_6030,69727_69725,WB,  69727.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      0.32,      0.32,         0,         0,         0,         0,         0,      0.93,      0.69,         0,         0,         0,         0,      0.24
All,ok,walk,MAG_6030,69725_69727,EB,  69725.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      0.70,      0.70,         0,         0,         0,         0,         0,      2.35,      1.21,         0,         0,         0,         0,      1.14
All,ok,walk,2945_003.0,69727_69713,SB,  69727.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      4.19,      2.65,         0,         0,         0,         0,      1.54,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,walk,2945_003.0,69696_69681,SB,  69696.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,walk,2875_000.0,69647_69627,SB,  69647.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      1.19,      0.69,         0,         0,         0,         0,      0.50,      0.68,      0.56,         0,         0,         0,         0,      0.12
All,ok,walk,2875_000.3,69603_69587,SB,  69603.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      6.30,      5.13,         0,         0,         0,         0,      1.17,      1.33,      1.02,         0,         0,         0,         0,      0.31
All,ok,walk,0015_282.2,69544_69550,NB,  69544.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      1.07,      0.63,         0,         0,         0,         0,      0.44,      1.68,      1.68,         0,         0,         0,         0,         0
All,ok,walk,2879_000.6,69581_69547,SB,  69581.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.78,      1.78,         0,         0,         0,         0,         0
All,ok,walk,2941_000.0,69559_69563,NB,  69559.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,      1.65,      0.72,         0,         0,         0,         0,      0.93,      2.91,      2.91,         0,         0,         0,         0,         0
All,ok,walk,UTA_0995,69611_50040,WB,  50040.00,      4.00,M864_ThanksgivingPnt,M864_ThanksgivingPnt,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      7.33,      2.75,         0,         0,         0,         0,      4.58
All,ok,walk,UTA_0995,50040_69611,EB,  50040.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,     17.26,      3.27,         0,         0,         0,      0.02,     13.97,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2878_005.9,69559_69586,NB,  69559.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      6.16,      6.01,         0,         0,         0,      0.15,         0,      3.22,      0.64,         0,         0,         0,         0,      2.58
All,ok,walk,2878_006.2,69602_69614,NB,  69602.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      2.41,      1.99,         0,         0,         0,      0.42,         0,      4.01,      0.83,         0,         0,         0,         0,      3.18
All,ok,walk,2878_006.2,69649_69675,NB,  69649.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      0.86,      0.77,         0,         0,         0,      0.09,         0,      5.75,      2.74,         0,         0,         0,         0,      3.01
All,ok,walk,MAG_6874,69716_69726,NB,  69716.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      2.24,      2.07,         0,         0,         0,      0.17,         0,      6.80,      3.52,         0,         0,         0,         0,      3.28
All,ok,walk,2945_000.0,71578_69702,SB,  71578.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      0.92,      0.32,         0,         0,         0,      0.60,         0,      7.08,      5.21,         0,         0,         0,         0,      1.87
All,ok,walk,0071_005.1,21684_21711,EB,  21684.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      2.29,      1.26,         0,         0,         0,      1.03,         0,      1.00,      0.95,         0,         0,         0,         0,      0.05
All,ok,walk,2062_000.0,21816_21851,EB,  21816.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      0.44,      0.39,         0,         0,         0,      0.05,         0,      0.80,      0.80,         0,         0,         0,         0,         0
All,ok,walk,2072_000.5,21860_21927,EB,  21860.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      0.19,      0.19,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,walk,UTA_2001,15041_21927,EB,  15041.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      6.58,      1.15,         0,         0,         0,      5.43,         0,      3.93,      1.38,         0,         0,         0,      2.55,         0
All,ok,walk,,21860_21880,NB,  21860.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      0.11,      0.11,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,walk,0071_005.5,21816_21782,WB,  21816.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      1.35,      1.35,         0,         0,         0,         0,         0,      0.29,      0.23,         0,         0,         0,      0.06,         0
All,ok,walk,0071_005.1,21684_21658,WB,  21684.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      0.68,      0.68,         0,         0,         0,         0,         0,      4.05,      1.53,         0,         0,         0,      2.52,         0
All,ok,walk,2945_000.0,71578_69702,SB,  71578.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      7.69,      4.70,         0,         0,         0,         0,      2.99,      1.41,      0.42,         0,         0,         0,      0.99,         0
All,ok,walk,2878_006.2,69649_69641,SB,  69649.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      0.27,      0.08,         0,         0,         0,         0,      0.19,      1.41,      0.71,         0,         0,         0,      0.70,         0
All,ok,walk,2878_006.2,69602_69597,SB,  69602.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      5.54,      0.14,         0,         0,         0,         0,      5.40,      0.72,      0.50,         0,         0,         0,      0.22,         0
All,ok,walk,2941_000.0,69559_69563,NB,  69559.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,      1.65,      0.72,         0,         0,         0,         0,      0.93,      3.30,      2.83,         0,         0,         0,      0.47,         0
All,ok,walk,UTA_0995,69611_50040,WB,  50040.00,      4.00,M871_SLtoUtahCnty,M871_SLtoUtahCnty,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,     12.53,      2.55,         0,         0,         0,      0.48,      9.50
All,ok,walk,UTA_1008,10046_28812,EB,  10046.00,      4.00,O601,O601,      1.00,     20.00,      3.35,      0.93,         0,         0,         0,         0,      2.42,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,3361_001.6,28807_28788,SB,  28807.00,      4.00,O601,O601,      1.00,     20.00,      0.28,      0.28,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,3400_000.1,28788_28795,EB,  28788.00,      4.00,O601,O601,      1.00,     20.00,      0.41,      0.41,         0,         0,         0,         0,         0,      0.59,      0.10,         0,         0,         0,         0,      0.49
All,ok,walk,3360_001.4,28805_28826,NB,  28805.00,      4.00,O601,O601,      1.00,     20.00,      0.03,      0.03,         0,         0,         0,         0,         0,      2.28,      0.35,         0,         0,         0,         0,      1.93
All,ok,walk,3360_001.4,28826_28849,NB,  28826.00,      4.00,O601,O601,      1.00,     20.00,      0.07,      0.07,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,3360_001.7,28867_28887,NB,  28867.00,      4.00,O601,O601,      1.00,     20.00,         0,         0,         0,         0,         0,         0,         0,      0.37,      0.37,         0,         0,         0,         0,         0
All,ok,walk,3412_000.3,28887_28891,EB,  28887.00,      4.00,O601,O601,      1.00,     20.00,      1.51,      1.51,         0,         0,         0,         0,         0,      0.55,      0.55,         0,         0,         0,         0,         0
All,ok,walk,0089_413.9,28905_28886,SB,  28905.00,      4.00,O601,O601,      1.00,     20.00,      0.81,      0.81,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,walk,0089_413.9,28886_28865,SB,  28886.00,      4.00,O601,O601,      1.00,     20.00,      0.51,      0.51,         0,         0,         0,         0,         0,      0.33,      0.33,         0,         0,         0,         0,         0
All,ok,walk,0089_413.6,28865_28848,SB,  28865.00,      4.00,O601,O601,      1.00,     20.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0089_413.6,28848_28865,NB,  28848.00,      4.00,O601,O601,      1.00,     20.00,      1.11,      1.11,         0,         0,         0,         0,         0,      2.70,      2.70,         0,         0,         0,         0,         0
All,ok,walk,0089_413.9,28886_28905,NB,  28886.00,      4.00,O601,O601,      1.00,     20.00,      0.56,      0.56,         0,         0,         0,         0,         0,      0.25,      0.25,         0,         0,         0,         0,         0
All,ok,walk,3412_000.3,28905_28891,WB,  28905.00,      4.00,O601,O601,      1.00,     20.00,      9.79,      3.04,         0,         0,         0,         0,      6.75,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,walk,3360_001.7,28887_28867,SB,  28887.00,      4.00,O601,O601,      1.00,     20.00,      1.31,      1.31,         0,         0,         0,         0,         0,      0.87,      0.87,         0,         0,         0,         0,         0
All,ok,walk,3360_001.7,28867_28849,SB,  28867.00,      4.00,O601,O601,      1.00,     20.00,      0.36,      0.36,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,3360_001.4,28826_28805,SB,  28826.00,      4.00,O601,O601,      1.00,     20.00,         0,         0,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,ok,walk,3400_000.1,28805_28795,WB,  28805.00,      4.00,O601,O601,      1.00,     20.00,      6.71,      0.45,         0,         0,         0,         0,      6.26,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,walk,3361_001.6,28788_28807,NB,  28788.00,      4.00,O601,O601,      1.00,     20.00,      1.67,      0.51,         0,         0,         0,         0,      1.16,      0.37,      0.37,         0,         0,         0,         0,         0
All,ok,walk,3361_001.6,28807_28828,NB,  28807.00,      4.00,O601,O601,      1.00,     20.00,         0,         0,         0,         0,         0,         0,         0,      0.32,      0.32,         0,         0,         0,         0,         0
All,ok,walk,0053_001.5,28828_28815,WB,  28828.00,      4.00,O601,O601,      1.00,     20.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,walk,UTA_1008,28812_10046,WB,  10046.00,      4.00,O601,O601,      1.00,     20.00,         0,         0,         0,         0,         0,         0,         0,     19.29,      5.12,         0,         0,         0,         0,     14.17
All,ok,walk,3354_001.4,28661_28665,EB,  28661.00,      4.00,O603,O603,      1.00,     15.00,      5.36,      4.66,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0203_002.3,28678_28727,NB,  28678.00,      4.00,O603,O603,      1.00,     15.00,      6.16,      4.83,         0,         0,         0,         0,      1.33,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,walk,0203_002.3,28727_28779,NB,  28727.00,      4.00,O603,O603,      1.00,     15.00,     11.65,      8.33,         0,         0,         0,         0,      3.32,      2.94,      2.94,         0,         0,         0,         0,         0
All,ok,walk,3354_002.6,28779_28797,EB,  28779.00,      4.00,O603,O603,      1.00,     15.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,walk,3354_002.6,28820_28797,WB,  28820.00,      4.00,O603,O603,      1.00,     15.00,      0.40,      0.38,         0,         0,         0,         0,      0.02,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,walk,0203_003.1,28779_28841,NB,  28779.00,      4.00,O603,O603,      1.00,     15.00,      7.20,      5.18,         0,         0,         0,         0,      2.02,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,walk,0203_003.1,28841_28877,NB,  28841.00,      4.00,O603,O603,      1.00,     15.00,     24.10,     17.26,         0,         0,         0,         0,      6.84,      1.01,      1.01,         0,         0,         0,         0,         0
All,ok,walk,0203_003.1,28877_28894,NB,  28877.00,      4.00,O603,O603,      1.00,     15.00,     25.58,     20.71,         0,         0,         0,         0,      4.87,      1.13,      1.13,         0,         0,         0,         0,         0
All,ok,walk,0203_003.9,28894_28918,NB,  28894.00,      4.00,O603,O603,      1.00,     15.00,      4.84,      2.34,         0,         0,         0,         0,      2.50,      0.38,      0.38,         0,         0,         0,         0,         0
All,ok,walk,0203_003.9,28918_28927,NB,  28918.00,      4.00,O603,O603,      1.00,     15.00,      5.52,      5.52,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,walk,0203_004.2,28932_28951,NB,  28932.00,      4.00,O603,O603,      1.00,     15.00,      3.17,      2.34,         0,         0,         0,         0,      0.83,      0.48,      0.48,         0,         0,         0,         0,         0
All,ok,walk,3400_001.0,28963_28933,WB,  28963.00,      4.00,O603,O603,      1.00,     15.00,     29.69,     25.05,         0,         0,         0,         0,      4.64,      1.46,      1.46,         0,         0,         0,         0,         0
All,ok,walk,3400_001.0,28933_28899,WB,  28933.00,      4.00,O603,O603,      1.00,     15.00,     70.23,     49.33,         0,         0,         0,         0,     20.90,      4.82,      4.82,         0,         0,         0,         0,         0
All,ok,walk,3400_000.6,28899_28871,WB,  28899.00,      4.00,O603,O603,      1.00,     15.00,      7.83,      7.83,         0,         0,         0,         0,         0,      1.04,      1.04,         0,         0,         0,         0,         0
All,ok,walk,3400_000.6,28871_28845,WB,  28871.00,      4.00,O603,O603,      1.00,     15.00,     28.08,     13.24,         0,         0,         0,         0,     14.84,      7.36,      7.36,         0,         0,         0,         0,         0
All,ok,walk,3400_000.4,28845_28835,WB,  28845.00,      4.00,O603,O603,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     19.25,     19.25,         0,         0,         0,         0,         0
All,ok,walk,3400_000.3,28823_28813,WB,  28823.00,      4.00,O603,O603,      1.00,     15.00,      2.47,      2.47,         0,         0,         0,         0,         0,     52.00,     52.00,         0,         0,         0,         0,         0
All,ok,walk,3400_000.1,28805_28795,WB,  28805.00,      4.00,O603,O603,      1.00,     15.00,      8.95,      0.60,         0,         0,         0,         0,      8.35,     14.51,     14.51,         0,         0,         0,         0,         0
All,ok,walk,3400_000.0,28788_28777,WB,  28788.00,      4.00,O603,O603,      1.00,     15.00,      2.22,      0.68,         0,         0,         0,         0,      1.54,      1.78,      1.78,         0,         0,         0,         0,         0
All,ok,walk,0204_001.8,28772_28790,NB,  28772.00,      4.00,O603,O603,      1.00,     15.00,      1.56,      0.05,         0,         0,         0,         0,      1.51,      3.51,      3.51,         0,         0,         0,         0,         0
