Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,drive,3456_000.5,29319_29330,NB,  29319.00,      4.00,O612,O612,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,3462_001.3,29338_29346,EB,  29338.00,      4.00,O612,O612,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,3462_001.3,29346_29356,EB,  29346.00,      4.00,O612,O612,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,3462_001.9,29359_29365,EB,  29359.00,      4.00,O612,O612,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,3453_000.0,29365_29361,SB,  29365.00,      4.00,O612,O612,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,3453_000.0,29361_29351,SB,  29361.00,      4.00,O612,O612,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,UTA_1008,10046_28812,EB,  10046.00,      4.00,O613,O613,      2.00,     60.00,      3.17,      0.44,         0,         0,         0,         0,      2.73,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3412_000.1,28875_28887,EB,  28875.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.49,         0,         0,         0,         0,         0,      0.49
All,ok,drive,0089_414.2,28905_28923,NB,  28905.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_414.4,28923_28928,NB,  28923.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.77,      0.01,         0,         0,         0,         0,      0.76
All,ok,drive,0089_414.5,28942_28971,NB,  28942.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.37,      0.02,         0,         0,         0,         0,      0.35
All,ok,drive,0089_414.9,28981_28997,NB,  28981.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.02,         0,         0,         0,         0,      0.04
All,ok,drive,0039_006.2,29011_29000,WB,  29011.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0039_005.1,28958_28901,WB,  28958.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,      0.01
All,ok,drive,0039_004.3,28862_28798,WB,  28862.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.81,      0.03,         0,         0,         0,         0,      0.78
All,ok,drive,3368_001.7,28869_28926,NB,  28869.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.26,      0.20,         0,         0,         0,         0,      0.06
All,ok,drive,3368_002.7,28987_29039,NB,  28987.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,      0.02
All,ok,drive,3368_002.7,29039_29076,NB,  29039.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.01,         0,         0,         0,         0,      0.02
All,ok,drive,3368_004.0,29091_29126,NB,  29091.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,      0.01
All,ok,drive,3368_004.0,29126_29145,NB,  29126.00,      4.00,O613,O613,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.30,      0.11,         0,         0,         0,         0,      0.19
All,ok,drive,UTA_1008,10046_28812,EB,  10046.00,      4.00,O616,O616,      1.00,    360.00,      0.22,      0.02,         0,         0,         0,         0,      0.20,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0104_000.7,28681_28670,WB,  28681.00,      4.00,O616,O616,      1.00,    360.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.02,         0,         0,         0,         0,      0.08
All,ok,drive,3466_000.3,29316_29311,WB,  29316.00,      4.00,O616,O616,      1.00,    360.00,         0,         0,         0,         0,         0,         0,         0,      0.11,         0,         0,         0,         0,         0,      0.11
All,ok,drive,3466_000.3,29304_29291,WB,  29304.00,      4.00,O616,O616,      1.00,    360.00,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,      0.02
All,ok,drive,3432_001.0,29083_29106,EB,  29083.00,      4.00,O625,O625,      1.00,     30.00,      1.38,      1.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3438_000.5,29128_29118,SB,  29128.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0203_005.4,29088_29074,SB,  29088.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0203_005.4,29074_29057,SB,  29074.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0203_005.1,29025_29018,SB,  29025.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,0203_005.1,29014_29007,SB,  29014.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0203_004.8,29007_28996,SB,  29007.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0203_004.5,28988_28976,SB,  28988.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0203_004.2,28963_28951,SB,  28963.00,      4.00,O625,O625,      1.00,     30.00,      1.57,      1.57,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0203_003.1,28877_28841,SB,  28877.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0203_003.1,28841_28779,SB,  28841.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0203_002.3,28779_28727,SB,  28779.00,      4.00,O625,O625,      1.00,     30.00,      0.25,      0.25,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0203_002.3,28727_28678,SB,  28727.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.72,      1.72,         0,         0,         0,         0,         0
All,ok,drive,0203_001.8,28678_28651,SB,  28678.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.47,      0.47,         0,         0,         0,         0,         0
All,ok,drive,0203_001.6,28631_28619,SB,  28631.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0203_000.5,28595_28579,SB,  28595.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,ok,drive,0203_000.0,28519_28456,SB,  28519.00,      4.00,O625,O625,      1.00,     30.00,      0.10,      0.10,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,ok,drive,0089_408.4,28441_28442,WB,  28441.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,drive,0089_408.4,28439_28422,WB,  28439.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0089_408.4,28422_28439,EB,  28422.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,drive,,28435_28441,NB,  28435.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,ok,drive,0203_000.5,28519_28535,NB,  28519.00,      4.00,O625,O625,      1.00,     30.00,      1.33,      1.33,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0203_001.8,28651_28678,NB,  28651.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0203_002.3,28678_28727,NB,  28678.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0203_002.3,28727_28779,NB,  28727.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.83,      0.83,         0,         0,         0,         0,         0
All,ok,drive,3354_002.6,28820_28797,WB,  28820.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0203_003.1,28779_28841,NB,  28779.00,      4.00,O625,O625,      1.00,     30.00,      0.36,      0.36,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0203_003.1,28841_28877,NB,  28841.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0203_003.1,28877_28894,NB,  28877.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,3392_000.0,28894_28910,EB,  28894.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0203_004.2,28932_28951,NB,  28932.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0203_004.5,28963_28976,NB,  28963.00,      4.00,O625,O625,      1.00,     30.00,      0.41,      0.41,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0203_004.8,28988_28996,NB,  28988.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0203_005.1,29014_29018,NB,  29014.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0203_005.4,29025_29040,NB,  29025.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0203_005.4,29074_29088,NB,  29074.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,3438_000.0,29088_29096,NB,  29088.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,3438_000.5,29110_29118,NB,  29110.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,3438_000.7,29128_29143,NB,  29128.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,3438_000.9,29150_29163,NB,  29150.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,3432_001.7,29163_29154,WB,  29163.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,3432_001.7,29154_29137,WB,  29154.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,3432_001.0,29106_29083,WB,  29106.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0235_000.0,29083_29104,NB,  29083.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,drive,0235_000.0,29104_29122,NB,  29104.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,0235_000.0,29104_29122,NB,  29122.00,      4.00,O625,O625,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,drive,0108_007.0,27607_27550,SB,  27607.00,      4.00,O626,O626,      1.00,     60.00,      0.91,      0.91,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0108_005.0,27232_27109,SB,  27232.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0108_004.0,27109_27055,SB,  27109.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0108_004.0,26978_26932,SB,  26978.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0
All,ok,drive,0108_003.0,26932_26995,EB,  26932.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0108_003.0,26995_27104,EB,  26995.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,0108_002.5,27186_27230,EB,  27186.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0108_001.0,27302_27382,EB,  27302.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.34,      0.34,         0,         0,         0,         0,         0
All,ok,drive,0108_001.0,27382_27479,EB,  27382.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0126_003.3,27541_27559,NB,  27541.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0126_003.8,27567_27575,NB,  27567.00,      4.00,O626,O626,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0
All,ok,drive,,10036_27586,NB,  10036.00,      4.00,O626,O626,      2.00,     60.00,      0.45,      0.07,         0,         0,         0,         0,      0.38,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0126_003.3,27567_27559,SB,  27567.00,      4.00,O626,O626,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0108_000.7,27541_27510,WB,  27541.00,      4.00,O626,O626,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.39,      0.01,         0,         0,         0,         0,      0.38
All,ok,drive,0108_007.0,27492_27550,NB,  27492.00,      4.00,O626,O626,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0108_007.5,27607_27659,NB,  27607.00,      4.00,O626,O626,      2.00,     60.00,      0.11,      0.11,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0108_008.5,27783_27817,NB,  27783.00,      4.00,O626,O626,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0097_002.0,27838_27828,WB,  27838.00,      4.00,O626,O626,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0097_002.0,27828_27825,WB,  27825.00,      4.00,O626,O626,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,1442_000.0,27469_27501,EB,  27469.00,      4.00,O627,O627,      1.00,     60.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0232_000.3,27624_27644,NB,  27624.00,      4.00,O627,O627,      1.00,     60.00,      0.08,      0.08,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0193_005.2,27898_27866,WB,  27898.00,      4.00,O627,O627,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,,27813_27755,SB,  27813.00,      4.00,O627,O627,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,,27755_27813,NB,  27755.00,      4.00,O627,O627,      1.00,     60.00,      0.02,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0193_004.5,27822_27804,WB,  27822.00,      4.00,O627,O627,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,,10036_27586,NB,  10036.00,      4.00,O627,O627,      2.00,     60.00,      4.08,      2.23,         0,         0,         0,         0,      1.85,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0193_004.5,27804_27822,EB,  27804.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,,27755_27813,NB,  27755.00,      4.00,O627,O627,      2.00,     60.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.55,      0.17,         0,         0,         0,         0,      0.38
All,ok,drive,,27813_27816,NB,  27813.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.36,      0.09,         0,         0,         0,         0,      0.27
All,ok,drive,0193_005.2,27822_27866,EB,  27822.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0232_001.3,27898_27872,SB,  27898.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      2.97,      1.79,         0,         0,         0,         0,      1.18
All,ok,drive,0232_001.3,27872_27830,SB,  27872.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0232_000.9,27803_27701,SB,  27803.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.01,         0,         0,         0,         0,      0.02
All,ok,drive,0232_000.3,27701_27672,SB,  27701.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,1474_000.0,27624_27628,EB,  27624.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,1456_001.7,27743_27723,SB,  27743.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,1456_000.2,27589_27534,SB,  27589.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,1442_000.1,27590_27501,WB,  27590.00,      4.00,O627,O627,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,,10036_27586,NB,  10036.00,      4.00,O628,O628,      1.00,     30.00,      2.67,      0.68,         0,         0,         0,         0,      1.99,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0126_003.3,27567_27559,SB,  27567.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0108_000.1,27541_27592,EB,  27541.00,      4.00,O628,O628,      1.00,     30.00,      0.07,      0.07,         0,         0,         0,         0,         0,      0.76,      0.01,         0,         0,         0,         0,      0.75
All,ok,drive,,27682_27654,SB,  27682.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.49,      0.26,         0,         0,         0,         0,      1.23
All,ok,drive,0232_000.1,27624_27604,WB,  27624.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0126_000.8,27542_27528,SB,  27542.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0126_000.8,27528_27507,SB,  27528.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.09,      0.09,         0,         0,         0,         0,         0
All,ok,drive,0109_000.0,27494_27552,EB,  27494.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,1484_000.4,27591_27554,SB,  27591.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,1484_000.4,27554_27529,SB,  27554.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0126_000.0,27529_27502,WB,  27529.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,UTA_1005,10035_27472,NB,  10035.00,      4.00,O628,O628,      1.00,     30.00,      0.11,         0,         0,         0,         0,         0,      0.11,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,1438_004.6,27354_27326,SB,  27326.00,      4.00,O628,O628,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.14,      0.03,         0,         0,         0,         0,      0.11
All,ok,drive,UTA_1005,10035_27472,NB,  10035.00,      4.00,O628,O628,      2.00,     30.00,      3.95,      1.72,         0,         0,         0,         0,      2.23,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,1484_000.4,27529_27554,NB,  27529.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.63,      0.11,         0,         0,         0,         0,      0.52
All,ok,drive,1484_000.4,27554_27591,NB,  27554.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.37,         0,         0,         0,         0,         0,      0.37
All,ok,drive,0109_000.0,27591_27552,WB,  27591.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.32,      0.02,         0,         0,         0,         0,      0.30
All,ok,drive,0126_000.8,27507_27528,NB,  27507.00,      4.00,O628,O628,      2.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.09,         0,         0,         0,         0,         0,      0.09
All,ok,drive,0126_000.8,27528_27542,NB,  27528.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.17,         0,         0,         0,         0,      0.01
All,ok,drive,0232_000.0,27542_27572,EB,  27542.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.35,      0.08,         0,         0,         0,         0,      0.27
All,ok,drive,,27624_27626,NB,  27624.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.04,      0.37,         0,         0,         0,         0,      0.67
All,ok,drive,,27642_27654,NB,  27642.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.46,      0.46,         0,         0,         0,         0,         0
All,ok,drive,0108_000.0,27682_27681,WB,  27682.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,ok,drive,0108_000.0,27681_27670,WB,  27681.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0126_003.3,27541_27559,NB,  27541.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0126_003.8,27567_27575,NB,  27567.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,0126_004.0,27586_10036,NB,  10036.00,      4.00,O628,O628,      2.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0013_001.3,29611_29598,SB,  29611.00,      4.00,O630,O630,      1.00,     60.00,      0.61,      0.61,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0013_000.0,29550_29542,SB,  29550.00,      4.00,O630,O630,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0091_001.4,29533_29521,WB,  29533.00,      4.00,O630,O630,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,1086_000.0,29521_29525,NB,  29521.00,      4.00,O630,O630,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,1086_000.0,29541_29538,SB,  29541.00,      4.00,O630,O630,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_432.1,29500_29490,SB,  29500.00,      4.00,O630,O630,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
