model,STATION_ID_1,STATION_ID_2,purpose,period,mode,trips_total
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBC,PK,dCRT,9.4348
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBC,PK,wCRT,6.6424
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBO,OK,dCRT,3.187
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBO,OK,wCRT,47.7285
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBO,PK,dCRT,3.3752
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBO,PK,wCRT,15.2319
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBW,OK,dCRT,3.2386
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBW,OK,wCRT,15.594
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBW,PK,dCRT,10.753
E2.14.4__BY_2019,01-Ogdn,02-Roy,HBW,PK,wCRT,26.1611
E2.14.4__BY_2019,01-Ogdn,02-Roy,NHB,OK,dCRT,0.3447
E2.14.4__BY_2019,01-Ogdn,02-Roy,NHB,OK,wCRT,2.5047
E2.14.4__BY_2019,01-Ogdn,02-Roy,NHB,PK,dCRT,0.1577
E2.14.4__BY_2019,01-Ogdn,02-Roy,NHB,PK,wCRT,0.825
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBC,PK,dCRT,89.94669999999999
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBC,PK,wCRT,58.7633
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBO,OK,dCRT,16.2527
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBO,OK,wCRT,56.9859
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBO,PK,dCRT,16.9612
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBO,PK,wCRT,22.4697
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBW,OK,dCRT,20.2626
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBW,OK,wCRT,30.9708
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBW,PK,dCRT,64.3428
E2.14.4__BY_2019,01-Ogdn,03-Clrf,HBW,PK,wCRT,64.9508
E2.14.4__BY_2019,01-Ogdn,03-Clrf,NHB,OK,dCRT,2.9307
E2.14.4__BY_2019,01-Ogdn,03-Clrf,NHB,OK,wCRT,8.6645
E2.14.4__BY_2019,01-Ogdn,03-Clrf,NHB,PK,dCRT,1.4756
E2.14.4__BY_2019,01-Ogdn,03-Clrf,NHB,PK,wCRT,4.208
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBC,PK,dCRT,33.7346
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBC,PK,wCRT,11.4838
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBO,OK,dCRT,8.7669
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBO,OK,wCRT,16.2638
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBO,PK,dCRT,7.9743
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBO,PK,wCRT,5.3405000000000005
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBW,OK,dCRT,12.824
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBW,OK,wCRT,12.1369
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBW,PK,dCRT,36.8588
E2.14.4__BY_2019,01-Ogdn,04-Layt,HBW,PK,wCRT,21.1919
E2.14.4__BY_2019,01-Ogdn,04-Layt,NHB,OK,dCRT,2.0295
E2.14.4__BY_2019,01-Ogdn,04-Layt,NHB,OK,wCRT,6.7242
E2.14.4__BY_2019,01-Ogdn,04-Layt,NHB,PK,dCRT,0.9784
E2.14.4__BY_2019,01-Ogdn,04-Layt,NHB,PK,wCRT,2.9504
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBC,PK,dCRT,11.6842
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBC,PK,wCRT,1.8767999999999998
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBO,OK,dCRT,11.3593
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBO,OK,wCRT,43.8733
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBO,PK,dCRT,15.1126
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBO,PK,wCRT,15.8173
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBW,OK,dCRT,6.6753
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBW,OK,wCRT,8.4221
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBW,PK,dCRT,27.2952
E2.14.4__BY_2019,01-Ogdn,05-Frmg,HBW,PK,wCRT,17.5559
E2.14.4__BY_2019,01-Ogdn,05-Frmg,NHB,OK,dCRT,1.1667
E2.14.4__BY_2019,01-Ogdn,05-Frmg,NHB,OK,wCRT,6.4494
E2.14.4__BY_2019,01-Ogdn,05-Frmg,NHB,PK,dCRT,0.722
E2.14.4__BY_2019,01-Ogdn,05-Frmg,NHB,PK,wCRT,3.2061
E2.14.4__BY_2019,01-Ogdn,06-WC,HBC,PK,dCRT,29.1034
E2.14.4__BY_2019,01-Ogdn,06-WC,HBC,PK,wCRT,6.6036
E2.14.4__BY_2019,01-Ogdn,06-WC,HBO,OK,dCRT,1.2034
E2.14.4__BY_2019,01-Ogdn,06-WC,HBO,OK,wCRT,1.2606
E2.14.4__BY_2019,01-Ogdn,06-WC,HBO,PK,dCRT,1.3615
E2.14.4__BY_2019,01-Ogdn,06-WC,HBO,PK,wCRT,0.6098
E2.14.4__BY_2019,01-Ogdn,06-WC,HBW,OK,dCRT,2.3704
E2.14.4__BY_2019,01-Ogdn,06-WC,HBW,OK,wCRT,2.1386
E2.14.4__BY_2019,01-Ogdn,06-WC,HBW,PK,dCRT,15.3422
E2.14.4__BY_2019,01-Ogdn,06-WC,HBW,PK,wCRT,9.4853
E2.14.4__BY_2019,01-Ogdn,06-WC,NHB,OK,dCRT,0.8503000000000001
E2.14.4__BY_2019,01-Ogdn,06-WC,NHB,OK,wCRT,1.0673
E2.14.4__BY_2019,01-Ogdn,06-WC,NHB,PK,dCRT,0.5216000000000001
E2.14.4__BY_2019,01-Ogdn,06-WC,NHB,PK,wCRT,1.0172
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBC,PK,dCRT,18.0618
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBC,PK,wCRT,7.0843
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBO,OK,dCRT,17.3507
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBO,OK,wCRT,51.7508
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBO,PK,dCRT,24.2137
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBO,PK,wCRT,22.145599999999998
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBW,OK,dCRT,59.2448
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBW,OK,wCRT,57.1446
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBW,PK,dCRT,210.6786
E2.14.4__BY_2019,01-Ogdn,07-NTmp,HBW,PK,wCRT,94.0893
E2.14.4__BY_2019,01-Ogdn,07-NTmp,NHB,OK,dCRT,9.2002
E2.14.4__BY_2019,01-Ogdn,07-NTmp,NHB,OK,wCRT,31.7446
E2.14.4__BY_2019,01-Ogdn,07-NTmp,NHB,PK,dCRT,8.211
E2.14.4__BY_2019,01-Ogdn,07-NTmp,NHB,PK,wCRT,19.9698
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBC,PK,dCRT,9.2156
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBC,PK,wCRT,9.8056
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBO,OK,dCRT,2.6343
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBO,OK,wCRT,6.0981000000000005
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBO,PK,dCRT,5.122
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBO,PK,wCRT,1.6359
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBW,OK,dCRT,13.545
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBW,OK,wCRT,13.9606
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBW,PK,dCRT,121.3226
E2.14.4__BY_2019,01-Ogdn,08-SLCn,HBW,PK,wCRT,48.0425
E2.14.4__BY_2019,01-Ogdn,08-SLCn,NHB,OK,dCRT,1.6158000000000001
E2.14.4__BY_2019,01-Ogdn,08-SLCn,NHB,OK,wCRT,12.9414
E2.14.4__BY_2019,01-Ogdn,08-SLCn,NHB,PK,dCRT,3.0954
E2.14.4__BY_2019,01-Ogdn,08-SLCn,NHB,PK,wCRT,9.9232
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBC,PK,dCRT,114.6696
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBC,PK,wCRT,32.4011
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBO,OK,dCRT,17.5237
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBO,OK,wCRT,15.8419
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBO,PK,dCRT,25.8157
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBO,PK,wCRT,7.3891
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBW,OK,dCRT,12.152800000000001
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBW,OK,wCRT,15.3378
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBW,PK,dCRT,65.0487
E2.14.4__BY_2019,01-Ogdn,09-Murr,HBW,PK,wCRT,32.9394
E2.14.4__BY_2019,01-Ogdn,09-Murr,NHB,OK,dCRT,3.0118
E2.14.4__BY_2019,01-Ogdn,09-Murr,NHB,OK,wCRT,8.2177
E2.14.4__BY_2019,01-Ogdn,09-Murr,NHB,PK,dCRT,3.3404000000000003
E2.14.4__BY_2019,01-Ogdn,09-Murr,NHB,PK,wCRT,8.2277
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBC,PK,dCRT,25.2954
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBO,OK,dCRT,3.4531
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBO,OK,wCRT,0.7305
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBO,PK,dCRT,4.4941
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBO,PK,wCRT,0.3573
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBW,OK,dCRT,0.6105
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBW,OK,wCRT,0.461
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBW,PK,dCRT,9.2083
E2.14.4__BY_2019,01-Ogdn,10-SJ,HBW,PK,wCRT,2.7504
E2.14.4__BY_2019,01-Ogdn,10-SJ,NHB,OK,dCRT,1.0477
E2.14.4__BY_2019,01-Ogdn,10-SJ,NHB,OK,wCRT,1.0165
E2.14.4__BY_2019,01-Ogdn,10-SJ,NHB,PK,dCRT,1.079
E2.14.4__BY_2019,01-Ogdn,10-SJ,NHB,PK,wCRT,1.2099
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBC,PK,dCRT,12.6015
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBO,OK,dCRT,3.8384
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBO,OK,wCRT,0.4722
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBO,PK,dCRT,4.8967
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBO,PK,wCRT,0.1923
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBW,OK,dCRT,0.5953
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBW,OK,wCRT,0.495
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBW,PK,dCRT,5.3163
E2.14.4__BY_2019,01-Ogdn,11-Drap,HBW,PK,wCRT,1.3467
E2.14.4__BY_2019,01-Ogdn,11-Drap,NHB,OK,dCRT,0.7309
E2.14.4__BY_2019,01-Ogdn,11-Drap,NHB,OK,wCRT,2.1546
E2.14.4__BY_2019,01-Ogdn,11-Drap,NHB,PK,dCRT,0.7256
E2.14.4__BY_2019,01-Ogdn,11-Drap,NHB,PK,wCRT,1.6004
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBC,PK,dCRT,11.496400000000001
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBO,OK,dCRT,2.7116000000000002
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBO,OK,wCRT,0.6065
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBO,PK,dCRT,3.8724
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBO,PK,wCRT,0.385
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBW,OK,dCRT,0.4086
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBW,OK,wCRT,0.3234
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBW,PK,dCRT,4.6407
E2.14.4__BY_2019,01-Ogdn,12-Lehi,HBW,PK,wCRT,0.9971
E2.14.4__BY_2019,01-Ogdn,12-Lehi,NHB,OK,dCRT,0.5341
E2.14.4__BY_2019,01-Ogdn,12-Lehi,NHB,OK,wCRT,1.3476
E2.14.4__BY_2019,01-Ogdn,12-Lehi,NHB,PK,dCRT,0.7075
E2.14.4__BY_2019,01-Ogdn,12-Lehi,NHB,PK,wCRT,1.3167
E2.14.4__BY_2019,01-Ogdn,13-AF,HBC,PK,dCRT,18.2042
E2.14.4__BY_2019,01-Ogdn,13-AF,HBO,OK,dCRT,2.7633
E2.14.4__BY_2019,01-Ogdn,13-AF,HBO,OK,wCRT,0.1659
E2.14.4__BY_2019,01-Ogdn,13-AF,HBO,PK,dCRT,3.5131
E2.14.4__BY_2019,01-Ogdn,13-AF,HBO,PK,wCRT,0.0845
E2.14.4__BY_2019,01-Ogdn,13-AF,HBW,OK,dCRT,0.02
E2.14.4__BY_2019,01-Ogdn,13-AF,HBW,OK,wCRT,0.0007000000000000001
E2.14.4__BY_2019,01-Ogdn,13-AF,HBW,PK,dCRT,0.7899
E2.14.4__BY_2019,01-Ogdn,13-AF,HBW,PK,wCRT,0.0127
E2.14.4__BY_2019,01-Ogdn,13-AF,NHB,OK,dCRT,0.3903
E2.14.4__BY_2019,01-Ogdn,13-AF,NHB,OK,wCRT,0.0138
E2.14.4__BY_2019,01-Ogdn,13-AF,NHB,PK,dCRT,0.5406
E2.14.4__BY_2019,01-Ogdn,13-AF,NHB,PK,wCRT,0.0724
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBC,PK,dCRT,57.3571
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBO,OK,dCRT,6.4033
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBO,OK,wCRT,2.332
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBO,PK,dCRT,5.6273
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBO,PK,wCRT,0.8765
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBW,OK,dCRT,0.6384
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBW,OK,wCRT,0.17450000000000002
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBW,PK,dCRT,4.3887
E2.14.4__BY_2019,01-Ogdn,14-Orem,HBW,PK,wCRT,0.5467
E2.14.4__BY_2019,01-Ogdn,14-Orem,NHB,OK,dCRT,0.5574
E2.14.4__BY_2019,01-Ogdn,14-Orem,NHB,OK,wCRT,1.4406
E2.14.4__BY_2019,01-Ogdn,14-Orem,NHB,PK,dCRT,0.7015
E2.14.4__BY_2019,01-Ogdn,14-Orem,NHB,PK,wCRT,1.2358
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBC,PK,dCRT,4.5222999999999995
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBC,PK,wCRT,1.7650000000000001
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBO,OK,dCRT,8.6428
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBO,OK,wCRT,1.5236
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBO,PK,dCRT,10.2511
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBO,PK,wCRT,0.9498
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBW,OK,dCRT,1.1424
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBW,OK,wCRT,0.115
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBW,PK,dCRT,7.0728
E2.14.4__BY_2019,01-Ogdn,15-Prov,HBW,PK,wCRT,0.4328
E2.14.4__BY_2019,01-Ogdn,15-Prov,NHB,OK,dCRT,0.4936
E2.14.4__BY_2019,01-Ogdn,15-Prov,NHB,OK,wCRT,1.877
E2.14.4__BY_2019,01-Ogdn,15-Prov,NHB,PK,dCRT,0.5092
E2.14.4__BY_2019,01-Ogdn,15-Prov,NHB,PK,wCRT,1.0839
E2.14.4__BY_2019,02-Roy,03-Clrf,HBC,PK,dCRT,6.8946
E2.14.4__BY_2019,02-Roy,03-Clrf,HBC,PK,wCRT,1.7872
E2.14.4__BY_2019,02-Roy,03-Clrf,HBO,OK,dCRT,4.958
E2.14.4__BY_2019,02-Roy,03-Clrf,HBO,OK,wCRT,18.0724
E2.14.4__BY_2019,02-Roy,03-Clrf,HBO,PK,dCRT,5.7666
E2.14.4__BY_2019,02-Roy,03-Clrf,HBO,PK,wCRT,8.1611
E2.14.4__BY_2019,02-Roy,03-Clrf,HBW,OK,dCRT,6.9389
E2.14.4__BY_2019,02-Roy,03-Clrf,HBW,OK,wCRT,9.3922
E2.14.4__BY_2019,02-Roy,03-Clrf,HBW,PK,dCRT,23.028
E2.14.4__BY_2019,02-Roy,03-Clrf,HBW,PK,wCRT,22.5002
E2.14.4__BY_2019,02-Roy,03-Clrf,NHB,OK,dCRT,0.9237
E2.14.4__BY_2019,02-Roy,03-Clrf,NHB,OK,wCRT,1.3072
E2.14.4__BY_2019,02-Roy,03-Clrf,NHB,PK,dCRT,0.4553
E2.14.4__BY_2019,02-Roy,03-Clrf,NHB,PK,wCRT,0.6589
E2.14.4__BY_2019,02-Roy,04-Layt,HBO,OK,dCRT,2.2189
E2.14.4__BY_2019,02-Roy,04-Layt,HBO,OK,wCRT,4.7366
E2.14.4__BY_2019,02-Roy,04-Layt,HBO,PK,dCRT,2.1446
E2.14.4__BY_2019,02-Roy,04-Layt,HBO,PK,wCRT,1.5757
E2.14.4__BY_2019,02-Roy,04-Layt,HBW,OK,dCRT,3.2126
E2.14.4__BY_2019,02-Roy,04-Layt,HBW,OK,wCRT,3.5637
E2.14.4__BY_2019,02-Roy,04-Layt,HBW,PK,dCRT,10.5367
E2.14.4__BY_2019,02-Roy,04-Layt,HBW,PK,wCRT,7.7776
E2.14.4__BY_2019,02-Roy,04-Layt,NHB,OK,dCRT,0.6056
E2.14.4__BY_2019,02-Roy,04-Layt,NHB,OK,wCRT,0.9923000000000001
E2.14.4__BY_2019,02-Roy,04-Layt,NHB,PK,dCRT,0.3065
E2.14.4__BY_2019,02-Roy,04-Layt,NHB,PK,wCRT,0.4539
E2.14.4__BY_2019,02-Roy,05-Frmg,HBO,OK,dCRT,8.9281
E2.14.4__BY_2019,02-Roy,05-Frmg,HBO,OK,wCRT,11.2391
E2.14.4__BY_2019,02-Roy,05-Frmg,HBO,PK,dCRT,10.5954
E2.14.4__BY_2019,02-Roy,05-Frmg,HBO,PK,wCRT,5.2741
E2.14.4__BY_2019,02-Roy,05-Frmg,HBW,OK,dCRT,6.048
E2.14.4__BY_2019,02-Roy,05-Frmg,HBW,OK,wCRT,4.5085
E2.14.4__BY_2019,02-Roy,05-Frmg,HBW,PK,dCRT,25.8519
E2.14.4__BY_2019,02-Roy,05-Frmg,HBW,PK,wCRT,11.2535
E2.14.4__BY_2019,02-Roy,05-Frmg,NHB,OK,dCRT,0.6118
E2.14.4__BY_2019,02-Roy,05-Frmg,NHB,OK,wCRT,0.7847000000000001
E2.14.4__BY_2019,02-Roy,05-Frmg,NHB,PK,dCRT,0.4178
E2.14.4__BY_2019,02-Roy,05-Frmg,NHB,PK,wCRT,0.433
E2.14.4__BY_2019,02-Roy,06-WC,HBO,OK,dCRT,0.1785
E2.14.4__BY_2019,02-Roy,06-WC,HBO,OK,wCRT,0.2863
E2.14.4__BY_2019,02-Roy,06-WC,HBO,PK,dCRT,0.3372
E2.14.4__BY_2019,02-Roy,06-WC,HBO,PK,wCRT,0.1447
E2.14.4__BY_2019,02-Roy,06-WC,HBW,OK,dCRT,1.1916
E2.14.4__BY_2019,02-Roy,06-WC,HBW,OK,wCRT,1.1111
E2.14.4__BY_2019,02-Roy,06-WC,HBW,PK,dCRT,11.1848
E2.14.4__BY_2019,02-Roy,06-WC,HBW,PK,wCRT,5.9934
E2.14.4__BY_2019,02-Roy,06-WC,NHB,OK,dCRT,0.1325
E2.14.4__BY_2019,02-Roy,06-WC,NHB,OK,wCRT,0.1158
E2.14.4__BY_2019,02-Roy,06-WC,NHB,PK,dCRT,0.1322
E2.14.4__BY_2019,02-Roy,06-WC,NHB,PK,wCRT,0.1302
E2.14.4__BY_2019,02-Roy,07-NTmp,HBC,PK,dCRT,2.2632
E2.14.4__BY_2019,02-Roy,07-NTmp,HBO,OK,dCRT,14.3197
E2.14.4__BY_2019,02-Roy,07-NTmp,HBO,OK,wCRT,9.8867
E2.14.4__BY_2019,02-Roy,07-NTmp,HBO,PK,dCRT,18.5431
E2.14.4__BY_2019,02-Roy,07-NTmp,HBO,PK,wCRT,5.5775
E2.14.4__BY_2019,02-Roy,07-NTmp,HBW,OK,dCRT,66.9699
E2.14.4__BY_2019,02-Roy,07-NTmp,HBW,OK,wCRT,20.1624
E2.14.4__BY_2019,02-Roy,07-NTmp,HBW,PK,dCRT,247.0286
E2.14.4__BY_2019,02-Roy,07-NTmp,HBW,PK,wCRT,45.4112
E2.14.4__BY_2019,02-Roy,07-NTmp,NHB,OK,dCRT,5.2155000000000005
E2.14.4__BY_2019,02-Roy,07-NTmp,NHB,OK,wCRT,2.7633
E2.14.4__BY_2019,02-Roy,07-NTmp,NHB,PK,dCRT,4.8962
E2.14.4__BY_2019,02-Roy,07-NTmp,NHB,PK,wCRT,2.2021
E2.14.4__BY_2019,02-Roy,08-SLCn,HBC,PK,dCRT,0.1522
E2.14.4__BY_2019,02-Roy,08-SLCn,HBO,OK,dCRT,1.7271
E2.14.4__BY_2019,02-Roy,08-SLCn,HBO,OK,wCRT,1.3066
E2.14.4__BY_2019,02-Roy,08-SLCn,HBO,PK,dCRT,4.4094
E2.14.4__BY_2019,02-Roy,08-SLCn,HBO,PK,wCRT,1.0524
E2.14.4__BY_2019,02-Roy,08-SLCn,HBW,OK,dCRT,13.7639
E2.14.4__BY_2019,02-Roy,08-SLCn,HBW,OK,wCRT,6.3423
E2.14.4__BY_2019,02-Roy,08-SLCn,HBW,PK,dCRT,126.7826
E2.14.4__BY_2019,02-Roy,08-SLCn,HBW,PK,wCRT,25.6207
E2.14.4__BY_2019,02-Roy,08-SLCn,NHB,OK,dCRT,0.9081
E2.14.4__BY_2019,02-Roy,08-SLCn,NHB,OK,wCRT,1.1031
E2.14.4__BY_2019,02-Roy,08-SLCn,NHB,PK,dCRT,1.8883
E2.14.4__BY_2019,02-Roy,08-SLCn,NHB,PK,wCRT,1.1193
E2.14.4__BY_2019,02-Roy,09-Murr,HBC,PK,dCRT,36.7162
E2.14.4__BY_2019,02-Roy,09-Murr,HBC,PK,wCRT,10.0393
E2.14.4__BY_2019,02-Roy,09-Murr,HBO,OK,dCRT,7.8109
E2.14.4__BY_2019,02-Roy,09-Murr,HBO,OK,wCRT,6.1784
E2.14.4__BY_2019,02-Roy,09-Murr,HBO,PK,dCRT,14.3163
E2.14.4__BY_2019,02-Roy,09-Murr,HBO,PK,wCRT,3.7033
E2.14.4__BY_2019,02-Roy,09-Murr,HBW,OK,dCRT,8.1983
E2.14.4__BY_2019,02-Roy,09-Murr,HBW,OK,wCRT,5.7749
E2.14.4__BY_2019,02-Roy,09-Murr,HBW,PK,dCRT,67.5642
E2.14.4__BY_2019,02-Roy,09-Murr,HBW,PK,wCRT,20.230900000000002
E2.14.4__BY_2019,02-Roy,09-Murr,NHB,OK,dCRT,1.1173
E2.14.4__BY_2019,02-Roy,09-Murr,NHB,OK,wCRT,0.9075
E2.14.4__BY_2019,02-Roy,09-Murr,NHB,PK,dCRT,1.5214
E2.14.4__BY_2019,02-Roy,09-Murr,NHB,PK,wCRT,0.9661
E2.14.4__BY_2019,02-Roy,10-SJ,HBC,PK,dCRT,0.469
E2.14.4__BY_2019,02-Roy,10-SJ,HBC,PK,wCRT,0.0682
E2.14.4__BY_2019,02-Roy,10-SJ,HBO,OK,dCRT,0.1588
E2.14.4__BY_2019,02-Roy,10-SJ,HBO,OK,wCRT,0.09280000000000001
E2.14.4__BY_2019,02-Roy,10-SJ,HBO,PK,dCRT,0.3358
E2.14.4__BY_2019,02-Roy,10-SJ,HBO,PK,wCRT,0.0725
E2.14.4__BY_2019,02-Roy,10-SJ,HBW,OK,dCRT,0.3183
E2.14.4__BY_2019,02-Roy,10-SJ,HBW,OK,wCRT,0.228
E2.14.4__BY_2019,02-Roy,10-SJ,HBW,PK,dCRT,5.5082
E2.14.4__BY_2019,02-Roy,10-SJ,HBW,PK,wCRT,1.4611
E2.14.4__BY_2019,02-Roy,10-SJ,NHB,OK,dCRT,0.1345
E2.14.4__BY_2019,02-Roy,10-SJ,NHB,OK,wCRT,0.0836
E2.14.4__BY_2019,02-Roy,10-SJ,NHB,PK,dCRT,0.2141
E2.14.4__BY_2019,02-Roy,10-SJ,NHB,PK,wCRT,0.1315
E2.14.4__BY_2019,02-Roy,11-Drap,HBO,OK,dCRT,0.3407
E2.14.4__BY_2019,02-Roy,11-Drap,HBO,OK,wCRT,0.159
E2.14.4__BY_2019,02-Roy,11-Drap,HBO,PK,dCRT,0.4148
E2.14.4__BY_2019,02-Roy,11-Drap,HBO,PK,wCRT,0.0746
E2.14.4__BY_2019,02-Roy,11-Drap,HBW,OK,dCRT,0.2871
E2.14.4__BY_2019,02-Roy,11-Drap,HBW,OK,wCRT,0.1624
E2.14.4__BY_2019,02-Roy,11-Drap,HBW,PK,dCRT,2.7351
E2.14.4__BY_2019,02-Roy,11-Drap,HBW,PK,wCRT,0.6521
E2.14.4__BY_2019,02-Roy,11-Drap,NHB,OK,dCRT,0.1845
E2.14.4__BY_2019,02-Roy,11-Drap,NHB,OK,wCRT,0.1814
E2.14.4__BY_2019,02-Roy,11-Drap,NHB,PK,dCRT,0.191
E2.14.4__BY_2019,02-Roy,11-Drap,NHB,PK,wCRT,0.1515
E2.14.4__BY_2019,02-Roy,12-Lehi,HBO,OK,dCRT,0.18560000000000001
E2.14.4__BY_2019,02-Roy,12-Lehi,HBO,OK,wCRT,0.1311
E2.14.4__BY_2019,02-Roy,12-Lehi,HBO,PK,dCRT,0.2599
E2.14.4__BY_2019,02-Roy,12-Lehi,HBO,PK,wCRT,0.0569
E2.14.4__BY_2019,02-Roy,12-Lehi,HBW,OK,dCRT,0.1907
E2.14.4__BY_2019,02-Roy,12-Lehi,HBW,OK,wCRT,0.1631
E2.14.4__BY_2019,02-Roy,12-Lehi,HBW,PK,dCRT,2.7835
E2.14.4__BY_2019,02-Roy,12-Lehi,HBW,PK,wCRT,0.6905
E2.14.4__BY_2019,02-Roy,12-Lehi,NHB,OK,dCRT,0.1533
E2.14.4__BY_2019,02-Roy,12-Lehi,NHB,OK,wCRT,0.144
E2.14.4__BY_2019,02-Roy,12-Lehi,NHB,PK,dCRT,0.2052
E2.14.4__BY_2019,02-Roy,12-Lehi,NHB,PK,wCRT,0.1573
