Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,drive,UTA_1000,10016_23677,SB,  10016.00,      4.00,S200,S200,      1.00,     15.00,      8.90,      3.89,         0,         0,         0,      0.29,      4.72,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0173_009.6,23642_23698,EB,  23642.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,      0.04,      0.04
All,ok,drive,0089_372.0,23895_23919,NB,  23895.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.16,      0.04,         0,         0,         0,      0.06,      0.06
All,ok,drive,0089_372.2,23942_24041,NB,  23942.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.46,      0.01,         0,         0,         0,      0.18,      0.27
All,ok,drive,0089_372.6,24041_24078,NB,  24041.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.48,      0.04,         0,         0,         0,         0,      0.44
All,ok,drive,0089_372.7,24078_24130,NB,  24078.00,      4.00,S200,S200,      1.00,     15.00,      0.30,      0.30,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0089_372.7,24251_24281,NB,  24251.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.33,      0.13,         0,         0,         0,         0,      0.20
All,ok,drive,0089_373.6,24281_24340,NB,  24281.00,      4.00,S200,S200,      1.00,     15.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.13,         0,         0,         0,         0,         0,      0.13
All,ok,drive,0089_373.6,24340_24424,NB,  24340.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.24,      0.24,         0,         0,         0,         0,         0
All,ok,drive,0089_373.6,24424_24467,NB,  24424.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.24,      0.14,         0,         0,         0,         0,      0.10
All,ok,drive,0089_374.5,24467_24501,NB,  24467.00,      4.00,S200,S200,      1.00,     15.00,      0.96,      0.96,         0,         0,         0,         0,         0,      0.16,      0.05,         0,         0,         0,         0,      0.11
All,ok,drive,0089_374.5,24501_24593,NB,  24501.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0089_374.5,24593_24648,NB,  24593.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.78,      0.20,         0,         0,         0,         0,      1.58
All,ok,drive,0089_375.3,24648_24688,NB,  24648.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,         0,      0.04
All,ok,drive,0089_375.3,24688_24740,NB,  24688.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.03,      0.33,         0,         0,         0,         0,      1.70
All,ok,drive,0089_375.7,24756_24789,NB,  24756.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.09,         0,         0,         0,         0,      0.04
All,ok,drive,,15098_24789,SB,  15098.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0089_375.7,24826_24845,NB,  24826.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_376.2,24845_24864,NB,  24845.00,      4.00,S200,S200,      1.00,     15.00,      1.21,      1.21,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_376.2,24894_24959,NB,  24894.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.67,      0.67,         0,         0,         0,         0,         0
All,ok,drive,0089_376.8,24959_25025,NB,  24959.00,      4.00,S200,S200,      1.00,     15.00,      0.61,      0.61,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_376.8,25025_25098,NB,  25025.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.25,      0.25,         0,         0,         0,         0,         0
All,ok,drive,0089_377.3,25187_25211,NB,  25187.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,ok,drive,0089_377.9,25255_25278,NB,  25255.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_378.0,25294_25326,NB,  25294.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,ok,drive,0089_378.0,25338_25360,NB,  25338.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0089_378.3,25391_25420,NB,  25391.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0089_378.5,25439_25461,NB,  25439.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0
All,ok,drive,0186_002.5,25490_25510,NB,  25490.00,      4.00,S200,S200,      1.00,     15.00,      0.01,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_002.5,25510_25540,NB,  25510.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.10,      1.10,         0,         0,         0,         0,         0
All,ok,drive,0186_002.4,25540_25568,NB,  25540.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0186_002.4,25568_25586,NB,  25568.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.57,      0.57,         0,         0,         0,         0,         0
All,ok,drive,0186_002.2,25586_25618,NB,  25586.00,      4.00,S200,S200,      1.00,     15.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.43,      0.43,         0,         0,         0,         0,         0
All,ok,drive,0186_002.1,25635_25658,NB,  25635.00,      4.00,S200,S200,      1.00,     15.00,      0.04,         0,         0,         0,         0,      0.04,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0186_002.1,25658_25677,NB,  25658.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.82,      0.82,         0,         0,         0,         0,         0
All,ok,drive,0186_001.9,25677_25704,NB,  25677.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,2330_003.6,25720_25698,WB,  25720.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.01,         0,         0,         0,      0.05,         0
All,ok,drive,2148_006.8,25678_25719,NB,  25678.00,      4.00,S200,S200,      1.00,     15.00,      0.02,         0,         0,         0,         0,      0.02,         0,      0.67,      0.67,         0,         0,         0,         0,         0
All,ok,drive,2336_000.4,25902_25930,EB,  25902.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.01,         0,         0,         0,      0.03,         0
All,ok,drive,2336_000.4,25930_25947,EB,  25930.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,2330_003.0,25521_25495,WB,  25521.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,2330_002.8,25476_25452,WB,  25476.00,      4.00,S200,S200,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,,10021_25452,EB,  10021.00,      4.00,S200,S200,      2.00,     15.00,      8.30,      0.40,         0,         0,         0,         0,      7.90,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2330_003.1,25545_25570,EB,  25545.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,2330_003.1,25570_25592,EB,  25570.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,         0,      0.08
All,ok,drive,2148_006.8,25678_25719,NB,  25678.00,      4.00,S200,S200,      2.00,     15.00,      0.02,         0,         0,         0,         0,      0.02,         0,      4.35,         0,         0,         0,         0,         0,      4.35
All,ok,drive,0186_001.5,25770_25802,EB,  25770.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.16,         0,         0,         0,         0,         0,      0.16
All,ok,drive,2336_000.0,25872_25947,NB,  25872.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.68,         0,         0,         0,         0,         0,      1.68
All,ok,drive,2336_000.4,25930_25902,WB,  25930.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,         0,      0.04
All,ok,drive,0186_001.2,25902_25874,SB,  25902.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,      0.02,         0
All,ok,drive,0186_002.2,25635_25618,SB,  25635.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0186_002.4,25586_25568,SB,  25586.00,      4.00,S200,S200,      2.00,     15.00,      0.10,      0.10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_002.5,25510_25490,SB,  25510.00,      4.00,S200,S200,      2.00,     15.00,      0.16,      0.16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_378.5,25490_25461,SB,  25490.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_378.3,25439_25420,SB,  25439.00,      4.00,S200,S200,      2.00,     15.00,      0.87,         0,         0,         0,         0,      0.87,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_378.0,25391_25360,SB,  25391.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_377.9,25294_25278,SB,  25294.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.49,      0.03,         0,         0,         0,      0.87,      1.59
All,ok,drive,0089_377.3,25187_25098,SB,  25187.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0089_376.8,25098_25025,SB,  25098.00,      4.00,S200,S200,      2.00,     15.00,      0.04,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_376.8,25025_24959,SB,  25025.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.14,      0.10,         0,         0,         0,      0.04,         0
All,ok,drive,0089_376.2,24959_24894,SB,  24959.00,      4.00,S200,S200,      2.00,     15.00,      0.03,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_376.2,24894_24864,SB,  24894.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.19,      0.19,         0,         0,         0,         0,         0
All,ok,drive,0089_375.7,24845_24826,SB,  24845.00,      4.00,S200,S200,      2.00,     15.00,      0.18,      0.18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_375.7,24826_24789,SB,  24826.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,,15098_24789,SB,  15098.00,      4.00,S200,S200,      2.00,     15.00,      0.23,         0,         0,         0,         0,      0.23,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_375.3,24740_24688,SB,  24740.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,      0.02,         0
All,ok,drive,0089_375.3,24688_24648,SB,  24688.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.30,      0.11,         0,         0,         0,      0.19,         0
All,ok,drive,0089_374.5,24593_24501,SB,  24593.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.10,         0,         0,         0,      0.01,         0
All,ok,drive,0089_374.5,24501_24467,SB,  24501.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0089_373.6,24467_24424,SB,  24467.00,      4.00,S200,S200,      2.00,     15.00,      0.14,      0.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_373.6,24424_24340,SB,  24424.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0089_373.6,24340_24281,SB,  24340.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0089_372.7,24251_24219,SB,  24251.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0
All,ok,drive,0089_372.2,24041_23942,SB,  24041.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0089_371.5,23895_23796,SB,  23895.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0173_009.6,23742_23698,WB,  23742.00,      4.00,S200,S200,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,UTA_1000,10016_23677,SB,  10016.00,      4.00,S201,S201,      1.00,     60.00,      0.57,      0.10,         0,         0,         0,      0.06,      0.41,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_371.5,23895_23796,SB,  23895.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.01,         0,         0,         0,      0.02,      0.02
All,ok,drive,0089_370.6,23597_23525,SB,  23597.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.09,         0,         0,         0,         0,      0.05,      0.04
All,ok,drive,0089_369.9,23467_23371,SB,  23467.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.35,      0.01,         0,         0,         0,         0,      0.34
All,ok,drive,0089_369.8,23287_23252,SB,  23287.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,      0.01
All,ok,drive,0089_369.0,23187_23078,SB,  23187.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_366.8,22600_22557,SB,  22600.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_365.5,22317_22215,SB,  22317.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,2080_004.6,22215_22229,EB,  22215.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,UTA_2004,15051_22310,NB,  15051.00,      4.00,S201,S201,      1.00,     60.00,      0.41,      0.02,         0,         0,         0,      0.39,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2080_004.2,22215_22187,WB,  22215.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.20,         0,         0,         0,         0,      0.20,         0
All,ok,drive,2080_003.9,22114_22081,WB,  22114.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.01,         0,         0,         0,      0.06,         0
All,ok,drive,2093_002.7,22081_22061,SB,  22081.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,      0.02,         0
All,ok,drive,2093_002.7,22027_21998,SB,  22027.00,      4.00,S201,S201,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.10,         0,         0,         0,         0,      0.10,         0
All,ok,drive,UTA_0999,10010_21973,WB,  10010.00,      4.00,S201,S201,      2.00,     60.00,      0.19,      0.05,         0,         0,         0,         0,      0.14,      0.03,      0.02,         0,         0,         0,      0.01,         0
All,ok,drive,2080_003.9,22081_22114,EB,  22081.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,         0,      0.08
All,ok,drive,2080_004.2,22146_22187,EB,  22146.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.06,         0,         0,         0,         0,         0,      0.06
All,ok,drive,UTA_2004,15051_22310,NB,  15051.00,      4.00,S201,S201,      2.00,     60.00,      0.35,      0.15,         0,         0,         0,      0.20,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_365.5,22215_22317,NB,  22215.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.20,         0,         0,         0,         0,      0.20,         0
All,ok,drive,0089_366.3,22387_22460,NB,  22387.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_366.8,22511_22557,NB,  22511.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_367.2,22600_22641,NB,  22600.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_368.0,22784_22818,NB,  22784.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_368.4,22908_22981,NB,  22908.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_369.0,23187_23199,NB,  23187.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_369.9,23287_23371,NB,  23287.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0
All,ok,drive,0089_370.6,23467_23525,NB,  23467.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0089_371.0,23597_23663,NB,  23597.00,      4.00,S201,S201,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,UTA_1001,10019_15115,EB,  10019.00,      4.00,S205,S205,      1.00,     15.00,     97.50,      0.88,         0,         0,         0,         0,     96.62,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2322_002.6,25346_25359,EB,  25346.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.47,         0,         0,         0,         0,         0,      0.47
All,ok,drive,2322_002.7,25396_25421,EB,  25396.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      6.20,         0,         0,         0,         0,         0,      6.20
All,ok,drive,2322_002.9,25442_25460,EB,  25442.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     10.32,         0,         0,         0,         0,         0,     10.32
All,ok,drive,2322_003.0,25489_25511,EB,  25489.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     18.68,         0,         0,         0,         0,         0,     18.68
All,ok,drive,2322_003.2,25536_25562,EB,  25536.00,      4.00,S205,S205,      1.00,     15.00,      0.56,         0,         0,         0,         0,      0.56,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,2322_003.3,25586_25621,EB,  25586.00,      4.00,S205,S205,      1.00,     15.00,      0.04,      0.04,         0,         0,         0,         0,         0,     14.09,      0.07,         0,         0,         0,         0,     14.02
All,ok,drive,2322_003.5,25632_25653,EB,  25632.00,      4.00,S205,S205,      1.00,     15.00,      0.17,         0,         0,         0,         0,      0.17,         0,     14.97,      0.04,         0,         0,         0,      0.12,     14.81
All,ok,drive,2322_003.6,25674_25696,EB,  25674.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     13.00,      0.04,         0,         0,         0,      0.37,     12.59
All,ok,drive,2178_006.1,25759_25740,SB,  25759.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     11.71,      0.19,         0,         0,         0,      0.24,     11.28
All,ok,drive,2178_005.8,25673_25652,SB,  25673.00,      4.00,S205,S205,      1.00,     15.00,      0.06,         0,         0,         0,         0,      0.06,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,2178_005.7,25630_25604,SB,  25630.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.73,      0.08,         0,         0,         0,         0,      0.65
All,ok,drive,2178_005.4,25583_25551,SB,  25583.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.25,      0.02,         0,         0,         0,         0,      0.23
All,ok,drive,2178_005.4,25533_25503,SB,  25533.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.35,      0.01,         0,         0,         0,         0,      0.34
All,ok,drive,2178_005.2,25484_25435,SB,  25484.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.54,      0.03,         0,         0,         0,      0.01,      0.50
All,ok,drive,2178_004.6,25435_25357,SB,  25435.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.20,         0,         0,         0,         0,         0,      0.20
All,ok,drive,2178_004.6,25357_25265,SB,  25357.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.63,      0.03,         0,         0,         0,      0.01,      0.59
All,ok,drive,2178_004.1,25265_25186,SB,  25265.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.12,         0,         0,         0,         0,         0,      0.12
All,ok,drive,2178_004.1,25186_25108,SB,  25186.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.77,      0.05,         0,         0,         0,      0.04,      0.68
All,ok,drive,2178_003.5,25108_25005,SB,  25108.00,      4.00,S205,S205,      1.00,     15.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2178_003.5,25005_24968,SB,  25005.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.74,      0.11,         0,         0,         0,         0,      2.63
All,ok,drive,2178_002.6,24968_24933,SB,  24968.00,      4.00,S205,S205,      1.00,     15.00,      0.07,      0.07,         0,         0,         0,         0,         0,      0.16,         0,         0,         0,         0,         0,      0.16
All,ok,drive,2178_002.6,24933_24895,SB,  24933.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.54,      0.03,         0,         0,         0,         0,      0.51
All,ok,drive,2178_002.6,24895_24842,SB,  24895.00,      4.00,S205,S205,      1.00,     15.00,      0.03,         0,         0,         0,         0,      0.03,         0,      0.20,      0.01,         0,         0,         0,         0,      0.19
All,ok,drive,2178_002.6,24842_24788,SB,  24842.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.30,      0.04,         0,         0,         0,      0.03,      0.23
All,ok,drive,2178_001.8,24744_24697,SB,  24744.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.02,         0,         0,         0,         0,      0.03
All,ok,drive,2178_001.8,24620_24568,SB,  24620.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.04,         0,         0,         0,         0,      0.13
All,ok,drive,2178_000.9,24568_24520,SB,  24568.00,      4.00,S205,S205,      1.00,     15.00,      0.07,      0.07,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2178_000.9,24520_24448,SB,  24520.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.26,      0.02,         0,         0,         0,         0,      0.24
All,ok,drive,2178_000.0,24407_24331,SB,  24407.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.89,      0.05,         0,         0,         0,         0,      0.84
All,ok,drive,2178_000.0,24331_24292,SB,  24331.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,2178_000.0,24292_24229,SB,  24292.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0266_003.5,24229_24148,WB,  24229.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0266_003.5,24148_24078,WB,  24148.00,      4.00,S205,S205,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,UTA_2010,15077_24102,EB,  15077.00,      4.00,S205,S205,      2.00,     15.00,      4.65,      2.78,         0,         0,         0,      1.87,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0266_003.5,24078_24148,EB,  24078.00,      4.00,S205,S205,      2.00,     15.00,      0.11,      0.11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
